tile_global,class,page,page_local,stem,obj_idx,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,image,rendered,mean_miou,poor
3939,egg,1,63,egg005T(1),0,523,273,659,383,images\egg005T(1).jpg,True,0.7074933711392947,False
3940,egg,1,64,egg005T(2),0,477,290,586,424,images\egg005T(2).jpg,True,0.7655654298083943,False
3941,egg,1,65,egg005T(3),0,458,245,601,360,images\egg005T(3).jpg,True,0.7297314016602809,False
3942,egg,1,66,egg005T(4),0,502,268,612,409,images\egg005T(4).jpg,True,0.7754056570253633,False
3943,egg,1,67,egg005T(5),0,458,316,592,421,images\egg005T(5).jpg,True,0.7275599625797434,False
3944,egg,1,68,egg005T(6),0,571,272,688,408,images\egg005T(6).jpg,True,0.7285375052093435,False
3945,egg,1,69,egg005T(7),0,555,343,687,440,images\egg005T(7).jpg,True,0.7416215554651446,False
3946,egg,1,70,egg005T(8),0,517,312,621,445,images\egg005T(8).jpg,True,0.719098702203724,False
3947,egg,1,71,egg006S(1),0,487,317,610,435,images\egg006S(1).jpg,True,0.7657176443360654,False
3948,egg,1,72,egg006S(2),0,466,275,634,396,images\egg006S(2).jpg,True,0.7210409955191597,False
3949,egg,1,73,egg006S(3),0,487,264,611,378,images\egg006S(3).jpg,True,0.7036340215264322,False
3950,egg,1,74,egg006S(4),0,489,293,648,408,images\egg006S(4).jpg,True,0.7354582813591206,False
3951,egg,1,75,egg006S(5),0,508,300,626,417,images\egg006S(5).jpg,True,0.7672922977493137,False
3952,egg,1,76,egg006S(6),0,530,317,704,440,images\egg006S(6).jpg,True,0.7409199027361586,False
3953,egg,1,77,egg006S(7),0,505,258,630,375,images\egg006S(7).jpg,True,0.7489402993836689,False
3954,egg,1,78,egg006S(8),0,464,292,619,408,images\egg006S(8).jpg,True,0.7424722843941833,False
3955,egg,1,79,egg006T(1),0,525,286,694,402,images\egg006T(1).jpg,True,0.749510209377382,False
3956,egg,1,80,egg006T(2),0,580,272,711,433,images\egg006T(2).jpg,True,0.734485924713263,False
3957,egg,2,1,egg006T(3),0,489,288,640,404,images\egg006T(3).jpg,True,0.7152557611269879,False
3958,egg,2,2,egg006T(4),0,547,252,664,399,images\egg006T(4).jpg,True,0.7379404298366163,False
3959,egg,2,3,egg006T(5),0,512,291,670,403,images\egg006T(5).jpg,True,0.7114172526444067,False
3960,egg,2,4,egg006T(6),0,488,231,615,389,images\egg006T(6).jpg,True,0.7447527366604753,False
3961,egg,2,5,egg006T(7),0,504,243,668,358,images\egg006T(7).jpg,True,0.7667609990825311,False
3962,egg,2,6,egg006T(8),0,549,266,666,413,images\egg006T(8).jpg,True,0.7486777589979751,False
3963,egg,2,7,egg007S(1),0,503,269,638,388,images\egg007S(1).jpg,True,0.7606043375496419,False
3964,egg,2,8,egg007S(2),0,563,242,740,362,images\egg007S(2).jpg,True,0.7414096617668047,False
3965,egg,2,9,egg007S(3),0,586,299,726,416,images\egg007S(3).jpg,True,0.7154982876528038,False
3966,egg,2,10,egg007S(4),0,566,276,742,396,images\egg007S(4).jpg,True,0.7239304812834224,False
3967,egg,2,11,egg007S(5),0,593,278,723,395,images\egg007S(5).jpg,True,0.7743077059520187,False
3968,egg,2,12,egg007S(6),0,578,231,755,350,images\egg007S(6).jpg,True,0.7269750464130373,False
3969,egg,2,13,egg007S(7),0,494,207,659,326,images\egg007S(7).jpg,True,0.7623462122623299,False
3970,egg,2,14,egg007S(8),0,518,246,647,364,images\egg007S(8).jpg,True,0.7810959974421343,False
3971,egg,2,15,egg007S(9),0,455,238,626,358,images\egg007S(9).jpg,True,0.7299983550502653,False
3972,egg,2,16,egg007T(1),0,495,322,667,430,images\egg007T(1).jpg,True,0.7193456514570085,False
3973,egg,2,17,egg007T(2),0,462,236,597,412,images\egg007T(2).jpg,True,0.7553235017506477,False
3974,egg,2,18,egg007T(3),0,430,243,605,371,images\egg007T(3).jpg,True,0.7147879129721372,False
3975,egg,2,19,egg007T(4),0,416,259,541,431,images\egg007T(4).jpg,True,0.7692518524336439,False
3976,egg,2,20,egg007T(5),0,393,275,556,390,images\egg007T(5).jpg,True,0.7188243930948952,False
3977,egg,2,21,egg007T(6),0,396,292,508,442,images\egg007T(6).jpg,True,0.7397234534128292,False
3978,egg,2,22,egg007T(7),0,492,205,626,382,images\egg007T(7).jpg,True,0.7347447158576983,False
3979,egg,2,23,egg007T(8),0,494,308,665,425,images\egg007T(8).jpg,True,0.7450206983344616,False
3980,egg,2,24,egg007T(9),0,503,265,637,438,images\egg007T(9).jpg,True,0.7180095429560602,False
3981,fired_dough_twist,1,1,fired_dough_twist001S(1),0,373,181,674,301,images\fired_dough_twist001S(1).jpg,True,0.6875333281889391,False
3982,fired_dough_twist,1,2,fired_dough_twist001S(2),0,396,258,685,371,images\fired_dough_twist001S(2).jpg,True,0.693967384007621,False
3983,fired_dough_twist,1,3,fired_dough_twist001S(3),0,369,232,659,344,images\fired_dough_twist001S(3).jpg,True,0.6620836830931406,False
3984,fired_dough_twist,1,4,fired_dough_twist001S(4),0,383,230,676,339,images\fired_dough_twist001S(4).jpg,True,0.6948610963648034,False
3985,fired_dough_twist,1,5,fired_dough_twist001S(5),0,437,225,720,337,images\fired_dough_twist001S(5).jpg,True,0.656616578602341,False
3986,fired_dough_twist,1,6,fired_dough_twist001S(6),0,371,236,676,354,images\fired_dough_twist001S(6).jpg,True,0.6782875488771634,False
3987,fired_dough_twist,1,7,fired_dough_twist001S(7),0,401,227,686,341,images\fired_dough_twist001S(7).jpg,True,0.6593509424340835,False
3988,fired_dough_twist,1,8,fired_dough_twist001S(8),0,398,228,695,352,images\fired_dough_twist001S(8).jpg,True,0.6626484234415463,False
3989,fired_dough_twist,1,9,fired_dough_twist001S(9),0,419,225,702,336,images\fired_dough_twist001S(9).jpg,True,0.6645369375342967,False
3990,fired_dough_twist,1,10,fired_dough_twist001T(1),0,432,151,538,417,images\fired_dough_twist001T(1).jpg,True,0.7117796888984464,False
3991,fired_dough_twist,1,11,fired_dough_twist001T(2),0,468,159,592,468,images\fired_dough_twist001T(2).jpg,True,0.6773898718529072,False
3992,fired_dough_twist,1,12,fired_dough_twist001T(3),0,441,165,562,422,images\fired_dough_twist001T(3).jpg,True,0.6436554589377999,False
3993,fired_dough_twist,1,13,fired_dough_twist001T(4),0,406,191,516,433,images\fired_dough_twist001T(4).jpg,True,0.6814604980732344,False
3994,fired_dough_twist,1,14,fired_dough_twist001T(5),0,482,193,592,460,images\fired_dough_twist001T(5).jpg,True,0.6576466525616351,False
3995,fired_dough_twist,1,15,fired_dough_twist001T(6),0,423,163,516,409,images\fired_dough_twist001T(6).jpg,True,0.6933935708608483,False
3996,fired_dough_twist,1,16,fired_dough_twist001T(7),0,462,195,574,468,images\fired_dough_twist001T(7).jpg,True,0.6689295525468235,False
3997,fired_dough_twist,1,17,fired_dough_twist001T(8),0,418,154,532,401,images\fired_dough_twist001T(8).jpg,True,0.6698142304581389,False
3998,fired_dough_twist,1,18,fired_dough_twist001T(9),0,499,207,602,461,images\fired_dough_twist001T(9).jpg,True,0.663714417390888,False
3999,fired_dough_twist,1,19,fired_dough_twist002S(1),0,464,248,744,378,images\fired_dough_twist002S(1).jpg,True,0.7421294743690421,False
4000,fired_dough_twist,1,20,fired_dough_twist002S(10),0,445,249,705,373,images\fired_dough_twist002S(10).jpg,True,0.7440381956028554,False
4001,fired_dough_twist,1,21,fired_dough_twist002S(2),0,447,199,708,323,images\fired_dough_twist002S(2).jpg,True,0.7271698705940779,False
4002,fired_dough_twist,1,22,fired_dough_twist002S(3),0,478,246,743,368,images\fired_dough_twist002S(3).jpg,True,0.7399248205459591,False
4003,fired_dough_twist,1,23,fired_dough_twist002S(4),0,429,214,678,333,images\fired_dough_twist002S(4).jpg,True,0.752590170940171,False
4004,fired_dough_twist,1,24,fired_dough_twist002S(5),0,449,255,709,375,images\fired_dough_twist002S(5).jpg,True,0.7305284297922159,False
4005,fired_dough_twist,1,25,fired_dough_twist002S(6),0,436,250,695,376,images\fired_dough_twist002S(6).jpg,True,0.6979668920749784,False
4006,fired_dough_twist,1,26,fired_dough_twist002S(7),0,459,215,726,345,images\fired_dough_twist002S(7).jpg,True,0.755031315457358,False
4007,fired_dough_twist,1,27,fired_dough_twist002S(8),0,440,218,722,351,images\fired_dough_twist002S(8).jpg,True,0.7180853223826296,False
4008,fired_dough_twist,1,28,fired_dough_twist002S(9),0,427,233,707,353,images\fired_dough_twist002S(9).jpg,True,0.7243153412132861,False
4009,fired_dough_twist,1,29,fired_dough_twist002T(1),0,456,201,603,450,images\fired_dough_twist002T(1).jpg,True,0.6783462803837299,False
4010,fired_dough_twist,1,30,fired_dough_twist002T(10),0,483,191,624,472,images\fired_dough_twist002T(10).jpg,True,0.7361236222704346,False
4011,fired_dough_twist,1,31,fired_dough_twist002T(2),0,456,177,578,416,images\fired_dough_twist002T(2).jpg,True,0.7061363758912977,False
4012,fired_dough_twist,1,32,fired_dough_twist002T(3),0,391,206,531,436,images\fired_dough_twist002T(3).jpg,True,0.6524613364240894,False
4013,fired_dough_twist,1,33,fired_dough_twist002T(4),0,511,211,630,460,images\fired_dough_twist002T(4).jpg,True,0.7728594803292388,False
4014,fired_dough_twist,1,34,fired_dough_twist002T(5),0,459,239,592,472,images\fired_dough_twist002T(5).jpg,True,0.680494983498409,False
4015,fired_dough_twist,1,35,fired_dough_twist002T(6),0,457,193,564,413,images\fired_dough_twist002T(6).jpg,True,0.7368321982158088,False
4016,fired_dough_twist,1,36,fired_dough_twist002T(7),0,412,203,535,431,images\fired_dough_twist002T(7).jpg,True,0.6930235043433375,False
4017,fired_dough_twist,1,37,fired_dough_twist002T(8),0,429,213,543,441,images\fired_dough_twist002T(8).jpg,True,0.7293761583188171,False
4018,fired_dough_twist,1,38,fired_dough_twist002T(9),0,415,259,515,456,images\fired_dough_twist002T(9).jpg,True,0.7482742321702631,False
4019,fired_dough_twist,1,39,fired_dough_twist003S(1),0,388,259,700,378,images\fired_dough_twist003S(1).jpg,True,0.7095216461784483,False
4020,fired_dough_twist,1,40,fired_dough_twist003S(10),0,430,255,711,363,images\fired_dough_twist003S(10).jpg,True,0.7410429278632127,False
4021,fired_dough_twist,1,41,fired_dough_twist003S(2),0,460,293,750,394,images\fired_dough_twist003S(2).jpg,True,0.7084706000924861,False
4022,fired_dough_twist,1,42,fired_dough_twist003S(3),0,425,288,706,384,images\fired_dough_twist003S(3).jpg,True,0.757788256730867,False
4023,fired_dough_twist,1,43,fired_dough_twist003S(4),0,440,260,737,360,images\fired_dough_twist003S(4).jpg,True,0.6521402527458373,False
4024,fired_dough_twist,1,44,fired_dough_twist003S(5),0,463,250,754,355,images\fired_dough_twist003S(5).jpg,True,0.7322635123708294,False
4025,fired_dough_twist,1,45,fired_dough_twist003S(6),0,445,275,748,386,images\fired_dough_twist003S(6).jpg,True,0.7365529413021189,False
4026,fired_dough_twist,1,46,fired_dough_twist003S(7),0,435,262,723,364,images\fired_dough_twist003S(7).jpg,True,0.7421132547290817,False
4027,fired_dough_twist,1,47,fired_dough_twist003S(8),0,430,238,720,354,images\fired_dough_twist003S(8).jpg,True,0.7477291721489931,False
4028,fired_dough_twist,1,48,fired_dough_twist003S(9),0,383,261,686,367,images\fired_dough_twist003S(9).jpg,True,0.7265835447907838,False
4029,fired_dough_twist,1,49,fired_dough_twist003T(1),0,441,171,540,413,images\fired_dough_twist003T(1).jpg,True,0.6628150011822138,False
4030,fired_dough_twist,1,50,fired_dough_twist003T(10),0,493,185,613,474,images\fired_dough_twist003T(10).jpg,True,0.6993697955976312,False
4031,fired_dough_twist,1,51,fired_dough_twist003T(2),0,475,187,614,499,images\fired_dough_twist003T(2).jpg,True,0.7387882931579467,False
4032,fired_dough_twist,1,52,fired_dough_twist003T(3),0,489,154,615,430,images\fired_dough_twist003T(3).jpg,True,0.7093778878648387,False
4033,fired_dough_twist,1,53,fired_dough_twist003T(4),0,438,177,552,456,images\fired_dough_twist003T(4).jpg,True,0.737311660582421,False
4034,fired_dough_twist,1,54,fired_dough_twist003T(5),0,499,159,608,419,images\fired_dough_twist003T(5).jpg,True,0.7182389615674226,False
4035,fired_dough_twist,1,55,fired_dough_twist003T(6),0,434,165,549,459,images\fired_dough_twist003T(6).jpg,True,0.7505232146778,False
4036,fired_dough_twist,1,56,fired_dough_twist003T(7),0,495,165,595,414,images\fired_dough_twist003T(7).jpg,True,0.7785744354811883,False
4037,fired_dough_twist,1,57,fired_dough_twist003T(8),0,473,140,596,413,images\fired_dough_twist003T(8).jpg,True,0.7208021640657273,False
4038,fired_dough_twist,1,58,fired_dough_twist003T(9),0,446,114,571,440,images\fired_dough_twist003T(9).jpg,True,0.7417747530405799,False
4039,fired_dough_twist,1,59,fired_dough_twist004S(1),0,418,241,691,351,images\fired_dough_twist004S(1).jpg,True,0.7628657043699459,False
4040,fired_dough_twist,1,60,fired_dough_twist004S(10),0,409,238,661,347,images\fired_dough_twist004S(10).jpg,True,0.7398350362832911,False
4041,fired_dough_twist,1,61,fired_dough_twist004S(2),0,457,258,709,352,images\fired_dough_twist004S(2).jpg,True,0.7361296256112598,False
4042,fired_dough_twist,1,62,fired_dough_twist004S(3),0,412,248,679,359,images\fired_dough_twist004S(3).jpg,True,0.7416957693737717,False
4043,fired_dough_twist,1,63,fired_dough_twist004S(4),0,441,277,695,379,images\fired_dough_twist004S(4).jpg,True,0.7621714404136141,False
4044,fired_dough_twist,1,64,fired_dough_twist004S(5),0,394,269,648,379,images\fired_dough_twist004S(5).jpg,True,0.7494836541505379,False
4045,fired_dough_twist,1,65,fired_dough_twist004S(6),0,418,247,676,339,images\fired_dough_twist004S(6).jpg,True,0.7579179090856702,False
4046,fired_dough_twist,1,66,fired_dough_twist004S(7),0,427,286,678,382,images\fired_dough_twist004S(7).jpg,True,0.7520195401244465,False
4047,fired_dough_twist,1,67,fired_dough_twist004S(8),0,430,225,682,325,images\fired_dough_twist004S(8).jpg,True,0.7504434850526692,False
4048,fired_dough_twist,1,68,fired_dough_twist004S(9),0,410,271,684,375,images\fired_dough_twist004S(9).jpg,True,0.7563156457941782,False
4049,fired_dough_twist,1,69,fired_dough_twist004T(1),0,457,179,582,460,images\fired_dough_twist004T(1).jpg,True,0.7582099678160611,False
4050,fired_dough_twist,1,70,fired_dough_twist004T(10),0,494,140,615,435,images\fired_dough_twist004T(10).jpg,True,0.7652407463155472,False
4051,fired_dough_twist,1,71,fired_dough_twist004T(2),0,470,211,597,466,images\fired_dough_twist004T(2).jpg,True,0.6765294726751026,False
4052,fired_dough_twist,1,72,fired_dough_twist004T(3),0,452,195,577,441,images\fired_dough_twist004T(3).jpg,True,0.7061000266181188,False
4053,fired_dough_twist,1,73,fired_dough_twist004T(4),0,487,174,624,440,images\fired_dough_twist004T(4).jpg,True,0.6948118489211128,False
4054,fired_dough_twist,1,74,fired_dough_twist004T(5),0,463,150,585,405,images\fired_dough_twist004T(5).jpg,True,0.7507954223524165,False
4055,fired_dough_twist,1,75,fired_dough_twist004T(6),0,484,147,614,423,images\fired_dough_twist004T(6).jpg,True,0.7473550822916697,False
4056,fired_dough_twist,1,76,fired_dough_twist004T(7),0,454,184,571,429,images\fired_dough_twist004T(7).jpg,True,0.736416225933523,False
4057,fired_dough_twist,1,77,fired_dough_twist004T(8),0,505,160,660,460,images\fired_dough_twist004T(8).jpg,True,0.7211703313183497,False
4058,fired_dough_twist,1,78,fired_dough_twist004T(9),0,464,191,577,436,images\fired_dough_twist004T(9).jpg,True,0.7074156410773742,False
4059,fired_dough_twist,1,79,fired_dough_twist005S(1),0,457,306,737,404,images\fired_dough_twist005S(1).jpg,True,0.7449360402656434,False
4060,fired_dough_twist,1,80,fired_dough_twist005S(2),0,453,272,731,385,images\fired_dough_twist005S(2).jpg,True,0.752150112895237,False
4061,fired_dough_twist,2,1,fired_dough_twist005S(3),0,451,260,719,375,images\fired_dough_twist005S(3).jpg,True,0.7429122241412397,False
4062,fired_dough_twist,2,2,fired_dough_twist005S(4),0,400,269,683,378,images\fired_dough_twist005S(4).jpg,True,0.8008430708733638,False
4063,fired_dough_twist,2,3,fired_dough_twist005S(5),0,480,301,757,421,images\fired_dough_twist005S(5).jpg,True,0.7298471086717384,False
4064,fired_dough_twist,2,4,fired_dough_twist005S(6),0,443,295,749,419,images\fired_dough_twist005S(6).jpg,True,0.7398102056965924,False
4065,fired_dough_twist,2,5,fired_dough_twist005S(7),0,414,304,692,402,images\fired_dough_twist005S(7).jpg,True,0.7301242009435355,False
4066,fired_dough_twist,2,6,fired_dough_twist005S(8),0,437,294,730,394,images\fired_dough_twist005S(8).jpg,True,0.7688323218924598,False
4067,fired_dough_twist,2,7,fired_dough_twist005S(9),0,425,283,698,379,images\fired_dough_twist005S(9).jpg,True,0.7738694107123982,False
4068,fired_dough_twist,2,8,fired_dough_twist005T(1),0,482,138,603,425,images\fired_dough_twist005T(1).jpg,True,0.7430698429647326,False
4069,fired_dough_twist,2,9,fired_dough_twist005T(2),0,451,204,559,476,images\fired_dough_twist005T(2).jpg,True,0.7363523604678369,False
4070,fired_dough_twist,2,10,fired_dough_twist005T(3),0,444,210,552,489,images\fired_dough_twist005T(3).jpg,True,0.7313995628896528,False
4071,fired_dough_twist,2,11,fired_dough_twist005T(4),0,482,135,588,409,images\fired_dough_twist005T(4).jpg,True,0.7326220038693848,False
4072,fired_dough_twist,2,12,fired_dough_twist005T(5),0,503,191,612,451,images\fired_dough_twist005T(5).jpg,True,0.6707238642783492,False
4073,fired_dough_twist,2,13,fired_dough_twist005T(6),0,443,175,546,424,images\fired_dough_twist005T(6).jpg,True,0.7424684093621337,False
4074,fired_dough_twist,2,14,fired_dough_twist005T(7),0,454,195,573,467,images\fired_dough_twist005T(7).jpg,True,0.742466915933842,False
4075,fired_dough_twist,2,15,fired_dough_twist005T(8),0,463,186,575,454,images\fired_dough_twist005T(8).jpg,True,0.7559624683658713,False
4076,fired_dough_twist,2,16,fired_dough_twist005T(9),0,476,168,584,419,images\fired_dough_twist005T(9).jpg,True,0.7428663623195848,False
4077,fired_dough_twist,2,17,fired_dough_twist006S(1),0,278,152,429,198,images\fired_dough_twist006S(1).jpg,True,0.7082296588643378,False
4078,fired_dough_twist,2,18,fired_dough_twist006S(2),0,276,174,426,227,images\fired_dough_twist006S(2).jpg,True,0.6910274587548049,False
4079,fired_dough_twist,2,19,fired_dough_twist006S(3),0,304,176,381,227,images\fired_dough_twist006S(3).jpg,True,0.7175216515223162,False
4080,fired_dough_twist,2,20,fired_dough_twist006S(4),0,251,156,403,202,images\fired_dough_twist006S(4).jpg,True,0.7952193855853409,False
4081,fired_dough_twist,2,21,fired_dough_twist006S(5),0,295,167,368,210,images\fired_dough_twist006S(5).jpg,True,0.7141178147275709,False
4082,fired_dough_twist,2,22,fired_dough_twist006S(6),0,270,180,408,223,images\fired_dough_twist006S(6).jpg,True,0.7408301506769843,False
4083,fired_dough_twist,2,23,fired_dough_twist006S(7),0,335,175,415,221,images\fired_dough_twist006S(7).jpg,True,0.7120828191079426,False
4084,fired_dough_twist,2,24,fired_dough_twist006T(1),0,199,127,262,261,images\fired_dough_twist006T(1).jpg,True,0.6787467426662196,False
4085,fired_dough_twist,2,25,fired_dough_twist006T(2),0,152,76,215,216,images\fired_dough_twist006T(2).jpg,True,0.6816892796525296,False
4086,fired_dough_twist,2,26,fired_dough_twist006T(3),0,128,120,278,180,images\fired_dough_twist006T(3).jpg,True,0.6981991355159307,False
4087,fired_dough_twist,2,27,fired_dough_twist006T(4),0,220,109,276,241,images\fired_dough_twist006T(4).jpg,True,0.6886355133369727,False
4088,fired_dough_twist,2,28,fired_dough_twist006T(5),0,163,138,292,191,images\fired_dough_twist006T(5).jpg,True,0.7155400155400156,False
4089,fired_dough_twist,2,29,fired_dough_twist006T(6),0,153,93,215,237,images\fired_dough_twist006T(6).jpg,True,0.72582063221827,False
4090,fired_dough_twist,2,30,fired_dough_twist006T(7),0,172,118,304,170,images\fired_dough_twist006T(7).jpg,True,0.7424554442044913,False
4091,fired_dough_twist,2,31,fired_dough_twist007S(1),0,223,138,496,234,images\fired_dough_twist007S(1).jpg,True,0.7381034401375035,False
4092,fired_dough_twist,2,32,fired_dough_twist007S(2),0,275,173,471,242,images\fired_dough_twist007S(2).jpg,True,0.724480629037326,False
